Day,Sitecode,Tidestation,Tidetime,Survey.time,Species,Estimated.total,Estimated.pups,Count.total,Count.pups,CountAM,Photo,Photoroll,Photo_number,Counttype,Countquality,Remarks,EstimatedAM,Tide.ht..ft.,GR.AER,Count.nonpup,Polygon,Region,Stock
9/21/1993,3.09,NA,NA,10:15:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,3.12,NA,NA,10:15:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,3.15,NA,NA,10:20:00,PV,2,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,3.15,NA,NA,10:20:00,PV,120,0,127,0,NA,NA,NA,'1:13-17',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,3.15,NA,NA,10:20:00,PV,15,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,3.14,NA,NA,10:20:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,3.21,NA,NA,10:24:00,PV,95,0,69,1,NA,NA,NA,'1:18-21',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,3.2,NA,NA,10:26:00,PV,60,0,60,0,NA,NA,NA,'1:22-27',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,3.13,NA,NA,10:28:00,PV,90,0,70,0,NA,NA,NA,'1:28-33',NA,NA,'40 spooked after photograph',NA,NA,NA,NA,NA,NA,NA
9/21/1993,3.18,NA,NA,10:30:00,PV,100,0,119,0,NA,NA,NA,'1:34-35',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,3.02,NA,NA,10:35:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,3.01,NA,NA,10:38:00,PV,3,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,3.01,NA,NA,10:38:00,PV,28,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,2.11,NA,NA,10:47:00,PV,3,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,2.11,NA,NA,10:47:00,PV,40,0,38,0,NA,NA,NA,'2:1-5',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,2.1,NA,NA,10:50:00,PV,60,0,92,0,NA,NA,NA,'2:6-9',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,2.1,NA,NA,10:50:00,PV,1500,0,1198,0,NA,NA,NA,'2:10-18',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,2.12,NA,NA,10:54:00,PV,7,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,2.12,NA,NA,10:54:00,PV,13,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,2.13,NA,NA,10:56:00,PV,6,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,2.07,NA,NA,11:00:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,2.06,NA,NA,11:02:00,PV,75,0,78,0,NA,NA,NA,'2:19-25',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,2.02,NA,NA,11:05:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,2.01,NA,NA,11:05:00,PV,19,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,1.02,NA,NA,11:15:00,PV,12,0,9,0,NA,NA,NA,'2:26-31',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,1.04,NA,NA,11:20:00,PV,50,0,48,0,NA,NA,NA,'2:32',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,1.04,NA,NA,11:20:00,PV,1000,0,577,0,NA,NA,NA,'2:33-35',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,1,NA,NA,11:25:00,PV,10,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,1.14,NA,NA,11:25:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,1.06,NA,NA,11:30:00,PV,1,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,1.07,NA,NA,11:30:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,1,NA,NA,11:33:00,PV,4,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,1,NA,NA,11:33:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,1,NA,NA,11:36:00,PV,1,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,1,NA,NA,11:36:00,PV,120,0,80,0,NA,NA,NA,'2:36-37',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,1,NA,NA,11:40:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,10.03,NA,NA,13:12:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,10.06,NA,NA,13:25:00,PV,400,0,543,0,NA,NA,NA,'3:1-19',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,10.07,NA,NA,13:30:00,PV,35,0,41,0,NA,NA,NA,'3:20-23',NA,NA,'Spooked by boaters on beach',NA,NA,NA,NA,NA,NA,NA
9/21/1993,10.08,NA,NA,13:45:00,PV,65,0,43,0,NA,NA,NA,'3:24-27',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,10.09,NA,NA,13:56:00,PV,100,0,80,0,NA,NA,NA,'4:1-20',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,10.09,NA,NA,13:56:00,PV,150,0,300,0,NA,NA,NA,'4:21-36',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,10.12,NA,NA,14:05:00,PV,22,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,3.1,NA,NA,10:15:00,PV,0,0,3,0,NA,NA,NA,'1:1-12',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,3.15,NA,NA,10:20:00,PV,0,0,1,0,NA,NA,NA,'1:13-17',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,3.13,NA,NA,10:28:00,PV,0,0,16,0,NA,NA,NA,'1:28-33',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,2.1,NA,NA,10:50:00,PV,0,0,1,0,NA,NA,NA,'2:6-9',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,2.1,NA,NA,10:50:00,PV,0,0,3,0,NA,NA,NA,'2:10-18',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,1.02,NA,NA,11:15:00,PV,0,0,12,0,NA,NA,NA,'2:26-31',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,1.04,NA,NA,11:20:00,PV,0,0,1,0,NA,NA,NA,'2:32',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,1,NA,NA,11:36:00,PV,0,0,4,0,NA,NA,NA,'2:36-37',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,10.06,NA,NA,13:25:00,PV,0,0,21,0,NA,NA,NA,'3:1-19',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,10.08,NA,NA,13:45:00,PV,0,0,13,0,NA,NA,NA,'3:24-27',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,10.09,NA,NA,13:56:00,PV,0,0,1,0,NA,NA,NA,'4:21-36',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
10/11/1993,3.07,NA,NA,15:17:00,PV,2200,0,1090,0,NA,NA,NA,'1:1-7',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
10/11/1993,3.08,NA,NA,15:20:00,PV,600,0,551,0,NA,NA,NA,'1:8-16',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
10/11/1993,3.1,NA,NA,15:21:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
10/11/1993,3.16,NA,NA,15:23:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
10/11/1993,3.15,NA,NA,15:25:00,PV,150,0,177,0,NA,NA,NA,'1:17-22',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
10/11/1993,3.15,NA,NA,15:25:00,PV,9,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
10/11/1993,3.21,NA,NA,15:28:00,PV,90,0,76,0,NA,NA,NA,'1:23-25',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
10/11/1993,3.2,NA,NA,15:31:00,PV,15,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
10/11/1993,3.13,NA,NA,15:33:00,PV,180,0,164,0,NA,NA,NA,'1:26-29',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
10/11/1993,3.18,NA,NA,15:35:00,PV,120,0,140,0,NA,NA,NA,'1:30-33',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
10/11/1993,3.01,NA,NA,15:41:00,PV,26,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
10/11/1993,2.11,NA,NA,15:52:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
10/11/1993,2.1,NA,NA,15:53:00,PV,200,0,319,0,NA,NA,NA,'2:1-4',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
10/11/1993,2.1,NA,NA,15:53:00,PV,2000,0,0,0,NA,NA,NA,'NP',NA,NA,'spooked after estimate before photo could be taken',NA,NA,NA,NA,NA,NA,NA
10/11/1993,2,NA,NA,15:57:00,PV,250,0,393,0,NA,NA,NA,'2:5-10',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
10/11/1993,2.13,NA,NA,16:03:00,PV,32,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
10/11/1993,2.07,NA,NA,16:06:00,PV,3,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
10/11/1993,2.05,NA,NA,16:10:00,PV,11,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
10/11/1993,2.05,NA,NA,16:10:00,PV,90,0,82,0,NA,NA,NA,'2:11-14',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
10/11/1993,2.02,NA,NA,16:15:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
10/11/1993,2.01,NA,NA,16:18:00,PV,21,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
10/11/1993,1.02,NA,NA,16:26:00,PV,20,0,22,0,NA,NA,NA,'2:15-29',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
10/11/1993,1.04,NA,NA,16:33:00,PV,120,0,190,0,NA,NA,NA,'2:30-33',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
10/11/1993,1.04,NA,NA,16:35:00,PV,400,0,323,0,NA,NA,NA,'2:34-36',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
10/11/1993,1.14,NA,NA,16:40:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
10/11/1993,1.06,NA,NA,16:42:00,PV,20,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
10/11/1993,1.09,NA,NA,16:45:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
10/11/1993,1,NA,NA,16:47:00,PV,80,0,84,0,NA,NA,NA,'3:1-5',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
10/11/1993,1,NA,NA,16:49:00,PV,23,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
10/11/1993,3.07,NA,NA,15:17:00,PV,0,0,1,0,NA,NA,NA,'1:1-7',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
10/11/1993,3.08,NA,NA,15:20:00,PV,0,0,2,0,NA,NA,NA,'1:8-16',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
10/11/1993,2,NA,NA,15:57:00,PV,0,0,6,0,NA,NA,NA,'2:5-10',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
10/11/1993,1.04,NA,NA,16:33:00,PV,0,0,1,0,NA,NA,NA,'2:30-33',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
10/14/1993,10.03,NA,NA,9:25:00,PV,50,10,0,0,NA,NA,NA,'1:7',NA,NA,'Photos too dark',NA,NA,NA,NA,NA,NA,NA
10/14/1993,10.03,NA,NA,9:25:00,PV,50,0,0,0,NA,NA,NA,'1:8',NA,NA,+'Photos completely black',NA,NA,NA,NA,NA,NA,NA
10/14/1993,10.06,NA,NA,10:00:00,PV,600,0,511,0,NA,NA,NA,'1:26-35',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
10/14/1993,10.07,NA,NA,10:00:00,PV,112,0,117,0,NA,NA,NA,'1:36-37',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
10/14/1993,10.08,NA,NA,10:15:00,PV,75,0,0,0,NA,NA,NA,'2:1',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
10/14/1993,10.09,NA,NA,10:20:00,PV,350,0,0,0,NA,NA,NA,'2:2-20',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
10/14/1993,10.12,NA,NA,10:25:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
10/14/1993,10.14,NA,NA,10:35:00,PV,50,0,0,0,NA,NA,NA,'2:21-24',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
10/14/1993,10,NA,NA,10:40:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
10/14/1993,10.06,NA,NA,10:00:00,PV,0,0,1,0,NA,NA,NA,'1:26-35',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
10/14/1993,10.07,NA,NA,10:00:00,PV,0,0,6,0,NA,NA,NA,'1:36-37',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/1/1993,10.03,NA,NA,10:54:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/1/1993,10.06,NA,NA,10:54:00,PV,500,0,0,0,NA,NA,NA,'1:24-30',NA,NA,'About 30% molted. Pups...from air',NA,NA,NA,NA,NA,NA,NA
11/1/1993,10.06,NA,NA,10:54:00,PV,10,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
11/1/1993,10,NA,NA,11:53:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/1/1993,10.1,NA,NA,11:55:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/1/1993,10.12,NA,NA,12:05:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/1/1993,10.07,NA,NA,12:18:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/3/1993,10,NA,NA,13:25:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,'Tx 980 between Ketron and McNeil diving or at least intermittant',NA,NA,NA,NA,NA,NA,NA
11/3/1993,10.08,NA,NA,13:25:00,PV,50,0,54,0,NA,NA,NA,'2:1',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
11/3/1993,10.09,NA,NA,13:25:00,PV,150,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,8.04,NA,NA,11:33:00,PV,150,0,151,0,NA,NA,NA,'1:28-35',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,8.04,NA,NA,11:33:00,PV,60,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,8.04,NA,NA,11:33:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,'Float area - no sea lions',NA,NA,NA,NA,NA,NA,NA
11/7/1993,8.05,NA,NA,11:37:00,PV,30,0,35,0,NA,NA,NA,'1:36',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,8.05,NA,NA,11:37:00,PV,3,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,8.05,NA,NA,11:37:00,PV,10,0,0,0,NA,NA,NA,'NP',NA,NA,+'Scattered in water',NA,NA,NA,NA,NA,NA,NA
11/7/1993,8.06,NA,NA,11:41:00,PV,50,0,60,0,NA,NA,NA,'2:1-4',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,8.08,NA,NA,11:49:00,PV,20,0,34,0,NA,NA,NA,'2:5-10',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,8.08,NA,NA,11:49:00,PV,110,0,159,0,NA,NA,NA,'2:5-10',NA,NA,'Set nets along Hood Canal.  Lilliwaup: at least 6-8 nets.',NA,NA,NA,NA,NA,NA,NA
11/7/1993,8.08,NA,NA,11:49:00,PV,5,2,12,2,NA,NA,NA,'2:11-15',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,8.08,NA,NA,11:49:00,PV,180,0,230,0,NA,NA,NA,'2:11-15',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,8.08,NA,NA,11:49:00,PV,1,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,3.16,NA,NA,12:10:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,3.15,NA,NA,12:12:00,PV,200,0,284,0,NA,NA,NA,'2:16-24',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,3.21,NA,NA,12:15:00,PV,110,0,99,0,NA,NA,NA,'2:25-28',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,3.2,NA,NA,12:16:00,PV,65,0,59,0,NA,NA,NA,'2:29-34',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,3.17,NA,NA,12:18:00,PV,180,0,160,0,NA,NA,NA,'2:35-end',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,3.18,NA,NA,12:20:00,PV,120,0,144,0,NA,NA,NA,'3:1-4',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,3,NA,NA,12:21:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,3.1,NA,NA,12:22:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,3.08,NA,NA,12:23:00,PV,2200,0,1055,0,NA,NA,NA,'3:5-13',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,3.02,NA,NA,12:24:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,3.04,NA,NA,12:25:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,3.01,NA,NA,12:26:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,2.11,NA,NA,12:32:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,2.1,NA,NA,12:33:00,PV,3000,0,1086,0,NA,NA,NA,'3:14-22',NA,NA,'East side',NA,NA,NA,NA,NA,NA,NA
11/7/1993,2.09,NA,NA,12:34:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,2.12,NA,NA,12:36:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,2.12,NA,NA,12:38:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,2.13,NA,NA,12:39:00,PV,2,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,2.07,NA,NA,12:41:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,2.06,NA,NA,12:45:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,2.05,NA,NA,12:46:00,PV,135,0,130,0,NA,NA,NA,'3:23-27',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,2.04,NA,NA,12:46:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,2.02,NA,NA,12:50:00,PV,1,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,2.01,NA,NA,12:57:00,PV,30,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,1.02,NA,NA,12:57:00,PV,6,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,1.03,NA,NA,13:01:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,1.04,NA,NA,13:03:00,PV,200,0,145,0,NA,NA,NA,'4:1-6',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,1.04,NA,NA,13:03:00,PV,45,0,26,0,NA,NA,NA,'NP',NA,NA,'+In shallow to South',NA,NA,NA,NA,NA,NA,NA
11/7/1993,1.14,NA,NA,13:06:00,PV,36,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,1.06,NA,NA,13:09:00,PV,18,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,1.09,NA,NA,13:11:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,1.07,NA,NA,13:12:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,1.07,NA,NA,13:12:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,1.08,NA,NA,13:15:00,PV,18,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,1.1,NA,NA,13:19:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,1.15,NA,NA,13:25:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,1,NA,NA,13:28:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,1.13,NA,NA,13:35:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,'Shoal at mouth exposed and available. No marks/boats.',NA,NA,NA,NA,NA,NA,NA
11/7/1993,10,NA,NA,14:14:00,PV,226,0,161,0,NA,NA,NA,'4:12-28',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,10,NA,NA,14:14:00,PV,4,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,10.08,NA,NA,14:19:00,PV,25,0,0,0,NA,NA,NA,'NP',NA,NA,+'3 kayakers',NA,NA,NA,NA,NA,NA,NA
11/7/1993,10.08,NA,NA,14:19:00,PV,5,0,0,0,NA,NA,NA,'NP',NA,NA,'+Spooked from haulout',NA,NA,NA,NA,NA,NA,NA
11/7/1993,10.07,NA,NA,14:24:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,'2 boats at mooring',NA,NA,NA,NA,NA,NA,NA
11/7/1993,10.06,NA,NA,14:25:00,PV,150,0,0,0,NA,NA,NA,'NP',NA,NA,'Spooked all',NA,NA,NA,NA,NA,NA,NA
11/7/1993,10.03,NA,NA,14:30:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,8.04,NA,NA,11:33:00,PV,0,0,4,0,NA,NA,NA,'1:28-35',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,8.05,NA,NA,11:37:00,PV,0,0,3,0,NA,NA,NA,'1:36',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,8.08,NA,NA,11:49:00,PV,0,0,2,0,NA,NA,NA,'2:11-15',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,8.08,NA,NA,11:49:00,PV,0,0,2,0,NA,NA,NA,'2:11-15',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,3.15,NA,NA,12:12:00,PV,0,0,2,0,NA,NA,NA,'2:16-24',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,2.1,NA,NA,12:33:00,PV,0,0,5,0,NA,NA,NA,'3:14-22',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
11/7/1993,10,NA,NA,14:14:00,PV,0,0,1,0,NA,NA,NA,'4:12-28',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
